ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
24378,JC113580,01/11/2019 10:30:00 PM,000XX E IDA B WELLS DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0111,001,4,32,01A,,,2019,03/09/2019 03:58:58 PM,,,
24561,JC281195,05/27/2019 11:42:00 PM,085XX S CICERO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0834,008,18,70,01A,1145925,1847569,2019,07/27/2019 04:05:02 PM,41.737709752,-87.740958098,"(41.737709752, -87.740958098)"
24562,JC281250,05/28/2019 12:25:00 AM,018XX N MONTICELLO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,true,false,2535,025,1,22,01A,1151758,1911886,2019,05/09/2020 03:45:33 PM,41.914092032,-87.717899225,"(41.914092032, -87.717899225)"
24563,JC281514,05/28/2019 09:25:00 AM,012XX N MASON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2531,025,29,25,01A,1136467,1907694,2019,06/04/2019 04:10:41 PM,41.902876025,-87.774176927,"(41.902876025, -87.774176927)"
24567,JC283353,05/29/2019 02:24:00 PM,087XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0423,004,7,46,01A,1194656,1847614,2019,09/26/2019 04:16:20 PM,41.736774091,-87.562420599,"(41.736774091, -87.562420599)"
24566,JC283120,05/29/2019 11:42:00 AM,018XX W 57TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0715,007,15,67,01A,1164886,1866877,2019,06/05/2019 04:18:59 PM,41.790314426,-87.670944722,"(41.790314426, -87.670944722)"
24565,JC282752,05/29/2019 02:29:00 AM,078XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0623,006,6,69,01A,1178948,1853173,2019,06/05/2019 04:18:59 PM,41.752400342,-87.61980025,"(41.752400342, -87.61980025)"
24564,JC282729,05/29/2019 12:50:00 AM,066XX S BLACKSTONE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0321,003,5,42,01A,1187337,1861066,2019,09/17/2019 04:10:05 PM,41.773864414,-87.588808175,"(41.773864414, -87.588808175)"
24568,JC284016,05/29/2019 09:37:00 PM,113XX S EDBROOKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0531,005,9,49,01A,1179224,1829773,2019,06/05/2019 04:18:59 PM,41.688181442,-87.619499848,"(41.688181442, -87.619499848)"
24495,JC228896,04/18/2019 10:36:00 AM,068XX S ST LAWRENCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0321,003,20,42,01A,1181416,1859851,2019,06/06/2019 04:02:57 PM,41.770668945,-87.610550542,"(41.770668945, -87.610550542)"
24569,JC284673,05/30/2019 01:34:00 PM,006XX E 92ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0633,006,9,44,01A,1182212,1843784,2019,06/06/2019 04:10:57 PM,41.726560961,-87.608129133,"(41.726560961, -87.608129133)"
24570,JC284673,05/30/2019 01:44:00 PM,006XX E 92ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0633,006,9,44,01A,1182212,1843784,2019,06/06/2019 04:10:57 PM,41.726560961,-87.608129133,"(41.726560961, -87.608129133)"
24581,JC280830,05/30/2019 03:45:00 PM,025XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1033,010,12,30,01A,1158104,1887177,2019,09/10/2019 04:08:31 PM,41.846160861,-87.695259926,"(41.846160861, -87.695259926)"
24573,JC286989,05/31/2019 10:44:00 PM,015XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,26,23,01A,1148100,1909930,2019,06/07/2019 04:05:48 PM,41.908795816,-87.731388637,"(41.908795816, -87.731388637)"
24572,JC286896,05/31/2019 09:13:00 PM,017XX W 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0611,006,17,71,01A,1166243,1852313,2019,06/07/2019 04:05:48 PM,41.750320089,-87.666383069,"(41.750320089, -87.666383069)"
24571,JC286876,05/31/2019 08:28:00 PM,074XX S CHAPPEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0333,003,5,43,01A,1191172,1855922,2019,09/29/2019 03:52:07 PM,41.759656906,-87.574916355,"(41.759656906, -87.574916355)"
24575,JC287285,06/01/2019 05:09:00 AM,077XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0621,006,17,71,01A,1170988,1853426,2019,06/08/2019 04:23:53 PM,41.753272058,-87.648962792,"(41.753272058, -87.648962792)"
24580,JC287360,06/01/2019 06:35:00 AM,043XX N MOZART ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1724,017,33,16,01A,1156600,1928704,2019,06/08/2019 04:23:53 PM,41.960145088,-87.699653761,"(41.960145088, -87.699653761)"
24574,JC287087,06/01/2019 12:07:00 AM,009XX N KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1111,011,37,23,01A,1148880,1905983,2019,06/08/2019 04:23:53 PM,41.897949791,-87.728625471,"(41.897949791, -87.728625471)"
24578,JC288642,06/02/2019 06:30:00 AM,001XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1814,018,2,7,01A,1174721,1910994,2019,06/09/2019 04:05:01 PM,41.911161199,-87.633564277,"(41.911161199, -87.633564277)"
24577,JC288606,06/02/2019 04:39:00 AM,049XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0935,009,3,37,01A,1175121,1872227,2019,06/09/2019 04:05:01 PM,41.804772841,-87.633256046,"(41.804772841, -87.633256046)"
24579,JC288642,06/02/2019 06:33:00 AM,001XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1814,018,2,7,01A,1174721,1910994,2019,06/09/2019 04:05:01 PM,41.911161199,-87.633564277,"(41.911161199, -87.633564277)"
24582,JC290416,06/03/2019 04:12:00 PM,034XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,28,27,01A,1153495,1897480,2019,06/10/2019 04:25:48 PM,41.874526187,-87.711901076,"(41.874526187, -87.711901076)"
24417,JC162598,02/23/2019 12:43:00 AM,053XX W IOWA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,true,1524,015,37,25,01A,1140368,1905477,2019,06/11/2019 04:08:23 PM,41.896721646,-87.759902047,"(41.896721646, -87.759902047)"
24576,JC287306,06/01/2019 07:46:00 AM,050XX W QUINCY ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1533,015,28,25,01A,1142913,1898534,2019,08/03/2019 04:02:13 PM,41.877622161,-87.750727697,"(41.877622161, -87.750727697)"
24583,JC292411,06/04/2019 09:11:00 PM,022XX W GRAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1221,012,26,24,01A,1161406,1903443,2019,07/24/2019 04:15:49 PM,41.890728337,-87.682689318,"(41.890728337, -87.682689318)"
24586,JC293193,06/05/2019 01:38:00 PM,005XX N LAVERGNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1532,015,37,25,01A,1142935,1903109,2019,06/12/2019 04:13:52 PM,41.890176109,-87.750532837,"(41.890176109, -87.750532837)"
24529,JC250415,05/05/2019 01:48:00 PM,016XX N MASON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2531,025,29,25,01A,1136502,1910266,2019,06/12/2019 04:05:16 PM,41.909933281,-87.773986759,"(41.909933281, -87.773986759)"
24587,JC293720,06/05/2019 06:55:00 PM,014XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1011,010,24,29,01A,1149281,1892888,2019,06/12/2019 04:13:52 PM,41.862007878,-87.727492147,"(41.862007878, -87.727492147)"
24585,JC292611,06/05/2019 02:10:00 AM,058XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0232,002,20,40,01A,1177713,1866311,2019,06/12/2019 04:13:52 PM,41.788480446,-87.623928854,"(41.788480446, -87.623928854)"
24588,JC294466,06/06/2019 11:30:00 AM,064XX S KENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0314,003,20,42,01A,1186179,1862494,2019,06/13/2019 04:12:38 PM,41.777810401,-87.593008043,"(41.777810401, -87.593008043)"
24589,JC295496,06/07/2019 12:21:00 AM,024XX N LAKE SHORE DR NB,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1935,019,43,7,01A,1175278,1916672,2019,06/14/2019 04:07:13 PM,41.926729375,-87.631347326,"(41.926729375, -87.631347326)"
24590,JC297067,06/08/2019 06:44:00 AM,030XX S TRUMBULL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1032,010,22,30,01A,1153849,1884193,2019,06/15/2019 04:06:36 PM,41.838058092,-87.710954949,"(41.838058092, -87.710954949)"
24591,JC297685,06/08/2019 03:06:00 PM,055XX S PERRY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0225,002,3,40,01A,1176646,1868167,2019,06/15/2019 04:06:36 PM,41.793597589,-87.627785273,"(41.793597589, -87.627785273)"
24594,JB501110,06/09/2019 10:41:00 AM,109XX S EWING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0432,004,10,52,01A,1202198,1833117,2019,06/16/2019 04:11:27 PM,41.696804495,-87.535282089,"(41.696804495, -87.535282089)"
24592,JC298437,06/09/2019 03:22:00 AM,066XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,true,0321,003,20,42,01A,1182361,1861107,2019,09/17/2019 04:10:05 PM,41.774093686,-87.607047693,"(41.774093686, -87.607047693)"
24593,JC302499,06/11/2019 10:46:00 PM,094XX S HARVARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0634,006,21,49,01A,1175681,1842556,2019,06/18/2019 04:15:10 PM,41.723339662,-87.632089363,"(41.723339662, -87.632089363)"
24607,JC137846,02/02/2019 05:03:00 PM,066XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,true,false,0831,008,17,66,01A,1156188,1860603,2019,06/26/2019 04:10:52 PM,41.77327712,-87.703006844,"(41.77327712, -87.703006844)"
24595,JC302619,06/12/2019 12:01:00 AM,066XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0723,007,6,68,01A,1172117,1860649,2019,06/19/2019 04:23:23 PM,41.773068142,-87.644613509,"(41.773068142, -87.644613509)"
24596,JC299535,06/12/2019 08:28:00 AM,054XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0932,009,16,61,01A,1166265,1868734,2019,06/19/2019 04:23:23 PM,41.795380992,-87.665835417,"(41.795380992, -87.665835417)"
24427,JC178163,03/08/2019 03:36:00 PM,040XX W CULLOM AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1722,017,39,16,01A,1148819,1928274,2019,06/20/2019 04:14:52 PM,41.959119468,-87.728271764,"(41.959119468, -87.728271764)"
24598,JC305090,06/13/2019 06:35:00 PM,036XX W SCHRAEDER DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,27,01A,1151941,1900886,2019,06/20/2019 04:23:46 PM,41.88390335,-87.71751699,"(41.88390335, -87.71751699)"
24597,JC304063,06/13/2019 12:15:00 AM,048XX W FULLERTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,2522,025,31,19,01A,1143780,1915524,2019,06/21/2019 03:58:54 PM,41.924228431,-87.747117979,"(41.924228431, -87.747117979)"
24552,JC271728,05/21/2019 06:40:00 AM,016XX S LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1014,010,24,29,01A,1151969,1891573,2019,09/17/2019 04:10:05 PM,41.85834689,-87.717659458,"(41.85834689, -87.717659458)"
24599,JC306523,06/15/2019 08:02:00 AM,002XX N LEAMINGTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1532,015,28,25,01A,1142000,1901179,2019,06/22/2019 04:09:32 PM,41.884897329,-87.754014481,"(41.884897329, -87.754014481)"
24601,JC308069,06/15/2019 08:35:00 PM,022XX W 68TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0832,008,16,66,01A,1162426,1859522,2019,06/22/2019 04:09:32 PM,41.770182969,-87.680169774,"(41.770182969, -87.680169774)"
24600,JC307166,06/15/2019 06:14:00 AM,078XX S INGLESIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0624,006,8,69,01A,1183923,1853166,2019,09/13/2019 04:06:54 PM,41.752266466,-87.601569405,"(41.752266466, -87.601569405)"
24603,JC308418,06/16/2019 02:51:00 AM,089XX S STONY ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0413,004,8,48,01A,1188355,1846037,2019,06/23/2019 04:06:04 PM,41.732599207,-87.585555292,"(41.732599207, -87.585555292)"
24602,JC308347,06/16/2019 01:26:00 AM,023XX S ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1024,010,22,30,01A,1153405,1888131,2019,06/23/2019 04:06:04 PM,41.848873261,-87.712479744,"(41.848873261, -87.712479744)"
24605,JC309467,06/16/2019 11:57:00 PM,078XX S LUELLA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0414,004,7,43,01A,1192563,1853319,2019,06/23/2019 04:06:04 PM,41.752480297,-87.56990311,"(41.752480297, -87.56990311)"
24604,JC309361,06/16/2019 10:37:00 PM,064XX S TALMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0825,008,16,66,01A,1159818,1861817,2019,06/23/2019 04:06:04 PM,41.776534731,-87.68966672,"(41.776534731, -87.68966672)"
24606,JC309564,06/17/2019 02:35:00 AM,029XX N BROADWAY,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1934,019,44,6,01A,1171738,1919969,2019,06/24/2019 04:14:57 PM,41.935855273,-87.644257764,"(41.935855273, -87.644257764)"
24608,JC311051,06/18/2019 06:06:00 AM,065XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0312,003,20,69,01A,1180044,1861789,2019,06/25/2019 04:19:57 PM,41.776018543,-87.615520426,"(41.776018543, -87.615520426)"
24610,JC313130,06/19/2019 09:35:00 PM,071XX S FAIRFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0831,008,18,66,01A,1159276,1857141,2019,06/26/2019 04:18:16 PM,41.763714219,-87.691781545,"(41.763714219, -87.691781545)"
24609,JC313110,06/19/2019 02:36:00 PM,100XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2232,022,9,73,01A,1173745,1838203,2019,06/26/2019 04:18:16 PM,41.711437469,-87.639309285,"(41.711437469, -87.639309285)"
24611,JC314445,06/20/2019 02:49:00 PM,054XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1522,015,29,25,01A,1140282,1899131,2019,12/24/2019 03:44:01 PM,41.879309009,-87.760373544,"(41.879309009, -87.760373544)"
24492,JC228553,04/17/2019 10:55:00 PM,022XX N AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,2525,025,35,22,01A,1150344,1914655,2019,06/28/2019 04:19:07 PM,41.921718147,-87.723021662,"(41.921718147, -87.723021662)"
24613,JC315607,06/21/2019 12:51:00 PM,080XX S DOBSON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1184623,1851815,2019,06/28/2019 04:26:10 PM,41.748542818,-87.599046491,"(41.748542818, -87.599046491)"
24615,JC316334,06/21/2019 10:47:00 PM,015XX S CHRISTIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1154283,1892256,2019,06/28/2019 04:26:10 PM,41.860175271,-87.709147333,"(41.860175271, -87.709147333)"
24612,JC315071,06/21/2019 06:00:00 PM,044XX W MAYPOLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,26,01A,1146549,1901082,2019,06/28/2019 04:26:10 PM,41.884545666,-87.737312133,"(41.884545666, -87.737312133)"
24614,JC315715,06/21/2019 02:52:00 PM,066XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0726,007,15,67,01A,1164502,1860587,2019,06/28/2019 04:26:10 PM,41.773061957,-87.672529994,"(41.773061957, -87.672529994)"
24616,JC316403,06/22/2019 03:44:00 AM,001XX N KILBOURN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1113,011,28,26,01A,1146372,1900271,2019,06/29/2019 04:05:33 PM,41.882323559,-87.737982768,"(41.882323559, -87.737982768)"
24617,JC316580,06/22/2019 04:28:00 PM,097XX S DOBSON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0511,005,8,50,01A,1184932,1840514,2019,06/29/2019 04:05:33 PM,41.71752439,-87.598267882,"(41.71752439, -87.598267882)"
24682,JC381991,08/07/2019 04:34:00 AM,078XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0624,006,8,69,01A,1184253,1853146,2019,08/14/2019 04:17:18 PM,41.752203876,-87.600360737,"(41.752203876, -87.600360737)"
24683,JC383001,08/07/2019 06:35:00 PM,083XX S COLFAX AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,7,46,01A,1194954,1850120,2019,08/14/2019 04:17:18 PM,41.743643433,-87.561246472,"(41.743643433, -87.561246472)"
24687,JC386283,08/10/2019 03:20:00 PM,034XX W 24TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1024,010,22,30,01A,1153587,1887834,2019,08/17/2019 04:05:51 PM,41.848054645,-87.711819672,"(41.848054645, -87.711819672)"
24688,JC387139,08/10/2019 06:49:00 PM,033XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1121,011,27,23,01A,1153805,1905131,2019,11/28/2019 03:51:51 PM,41.89551514,-87.710559023,"(41.89551514, -87.710559023)"
24686,JC386278,08/10/2019 01:35:00 PM,086XX S EXCHANGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0423,004,10,46,01A,1197308,1848344,2019,08/17/2019 04:05:51 PM,41.73871167,-87.552680462,"(41.73871167, -87.552680462)"
24685,JC386294,08/10/2019 02:34:00 AM,006XX N SAWYER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1154595,1904061,2019,08/17/2019 04:05:51 PM,41.892563186,-87.707686182,"(41.892563186, -87.707686182)"
24689,JC387318,08/11/2019 03:29:00 AM,005XX E 40TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0214,002,4,38,01A,1180730,1878346,2019,08/18/2019 04:11:00 PM,41.821436658,-87.61249664,"(41.821436658, -87.61249664)"
24690,JC389022,08/12/2019 08:52:00 AM,078XX S PHILLIPS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0421,004,7,43,01A,1193889,1853431,2019,01/18/2020 03:44:11 PM,41.752755244,-87.565040309,"(41.752755244, -87.565040309)"
24618,JC317994,06/23/2019 04:38:00 AM,073XX S OAKLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0835,008,18,66,01A,1162343,1855910,2019,06/30/2019 04:13:20 PM,41.760272856,-87.680574497,"(41.760272856, -87.680574497)"
24619,JC317433,06/23/2019 06:24:00 PM,039XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1132,011,24,26,01A,1150205,1896407,2019,07/19/2019 04:09:50 PM,41.871646482,-87.724008569,"(41.871646482, -87.724008569)"
24620,JC323132,06/26/2019 05:10:00 PM,039XX W IOWA ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1112,011,37,23,01A,1149789,1905717,2019,07/03/2019 04:13:23 PM,41.89720223,-87.725293698,"(41.89720223, -87.725293698)"
24621,JC324333,06/27/2019 02:57:00 PM,069XX N GLENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2431,024,49,1,01A,1165576,1945996,2019,07/04/2019 04:09:46 PM,42.007407966,-87.666158586,"(42.007407966, -87.666158586)"
24622,JC326322,06/28/2019 08:11:00 PM,032XX W WALNUT ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1123,011,28,27,01A,1154820,1901448,2019,07/05/2019 04:13:31 PM,41.885388355,-87.706929899,"(41.885388355, -87.706929899)"
24627,HR439906,06/28/2019 08:55:00 AM,081XX S HOUSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0422,004,7,46,01A,1197905,1851505,2019,12/18/2019 03:47:13 PM,41.747370809,-87.550387856,"(41.747370809, -87.550387856)"
24623,JC326856,06/29/2019 05:45:00 AM,032XX W HURON ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,1121,011,27,23,01A,1154470,1904477,2019,07/06/2019 04:09:10 PM,41.89370723,-87.708134126,"(41.89370723, -87.708134126)"
24625,JC327983,06/29/2019 11:49:00 PM,060XX S KOMENSKY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0813,008,23,65,01A,1150406,1864184,2019,07/06/2019 04:09:10 PM,41.783218289,-87.724109542,"(41.783218289, -87.724109542)"
24624,JC327352,06/29/2019 03:40:00 PM,076XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0612,006,17,71,01A,1170308,1854105,2019,07/28/2019 04:04:58 PM,41.75515014,-87.651435012,"(41.75515014, -87.651435012)"
24626,JC326640,06/30/2019 06:04:00 AM,018XX S KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1012,010,24,29,01A,1148680,1890682,2019,12/27/2019 03:45:44 PM,41.855965959,-87.729755273,"(41.855965959, -87.729755273)"
24628,JC330856,07/02/2019 04:19:00 AM,075XX N ROGERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2422,024,49,1,01A,1164748,1950202,2019,07/09/2019 04:14:29 PM,42.018966968,-87.669084869,"(42.018966968, -87.669084869)"
24629,JC331056,07/02/2019 02:09:00 AM,020XX N LATROBE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,2515,025,36,19,01A,1141056,1913119,2019,07/09/2019 04:14:29 PM,41.917679518,-87.757186578,"(41.917679518, -87.757186578)"
24635,JC331388,07/02/2019 10:11:00 AM,011XX N KOLMAR AVE,0110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,false,false,1111,011,37,23,01A,1145807,1907404,2019,07/09/2019 04:14:29 PM,41.901908052,-87.739876314,"(41.901908052, -87.739876314)"
24630,JC333404,07/03/2019 05:30:00 PM,069XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0731,007,6,69,01A,1177038,1858874,2019,07/10/2019 04:15:40 PM,41.768087791,-87.62662791,"(41.768087791, -87.62662791)"
24632,JC334372,07/04/2019 12:17:00 PM,008XX N HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1153561,1905300,2019,07/11/2019 04:19:39 PM,41.895983749,-87.711450684,"(41.895983749, -87.711450684)"
24634,JC335335,07/05/2019 03:07:00 AM,009XX N LAVERGNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1142857,1905636,2019,07/12/2019 04:12:02 PM,41.897111946,-87.75075628,"(41.897111946, -87.75075628)"
24636,JC336427,07/05/2019 07:43:00 PM,003XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,1532,015,28,25,01A,1141647,1901840,2019,07/12/2019 04:12:02 PM,41.886717726,-87.755294419,"(41.886717726, -87.755294419)"
24633,JC335320,07/05/2019 02:55:00 AM,042XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0925,009,3,37,01A,1175320,1876897,2019,07/12/2019 04:12:02 PM,41.817583306,-87.632386508,"(41.817583306, -87.632386508)"
24637,JC337772,07/06/2019 07:43:00 PM,002XX N LAVERGNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,true,1532,015,28,25,01A,1143002,1901192,2019,07/13/2019 04:15:23 PM,41.884914382,-87.75033461,"(41.884914382, -87.75033461)"
24638,JC338230,07/07/2019 06:00:00 AM,104XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,true,2233,022,34,49,01A,1175132,1835615,2019,10/04/2019 03:59:59 PM,41.704304835,-87.634306708,"(41.704304835, -87.634306708)"
24371,JC106397,01/06/2019 12:10:00 AM,014XX W 71ST PL,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0734,007,17,67,01A,1168078,1857336,2019,07/16/2019 04:17:29 PM,41.764064647,-87.659514616,"(41.764064647, -87.659514616)"
24639,JC340296,07/09/2019 03:59:00 AM,007XX N LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1151587,1904667,2019,07/16/2019 04:26:05 PM,41.894285768,-87.718717474,"(41.894285768, -87.718717474)"
24421,JC167528,02/27/2019 12:01:00 PM,065XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0723,007,20,68,01A,1173160,1861599,2019,07/18/2019 04:10:15 PM,41.775652068,-87.640762098,"(41.775652068, -87.640762098)"
24654,JC279072,05/26/2019 06:35:00 AM,013XX W HASTINGS ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,true,false,1233,012,25,28,01A,1167752,1893853,2019,07/18/2019 04:10:15 PM,41.864278228,-87.659660218,"(41.864278228, -87.659660218)"
24641,JC346016,07/12/2019 05:55:00 PM,000XX E 87TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0632,006,9,44,01A,1178402,1847335,2019,07/19/2019 04:22:44 PM,41.736392584,-87.621977949,"(41.736392584, -87.621977949)"
24640,JC345103,07/12/2019 03:34:00 AM,090XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,2223,022,21,71,01A,1174222,1844847,2019,07/19/2019 04:22:44 PM,41.729658969,-87.637365697,"(41.729658969, -87.637365697)"
24650,JC344149,07/12/2019 10:40:00 AM,000XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1513,015,29,25,01A,1138599,1899808,2019,07/19/2019 04:22:44 PM,41.881197451,-87.76653692,"(41.881197451, -87.76653692)"
24644,JC347217,07/13/2019 03:10:00 PM,001XX W CERMAK RD,0110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" PLATFORM",true,false,0914,009,25,34,01A,1175616,1889758,2019,07/20/2019 04:13:10 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)"
